label,article
1,"INDIANAPOLIS — Muling naghari sina Damian Lillard ng Milwaukee Bucks at Mac McClung ng Orlando Magic G-League development team sa NBA All-Star festivities. Isinalpak ni Lillard ang pinakahuli niyang tira para tumapos na may 26 points at ungusan sina Trae Young ng Atlanta Hawks at Karl-Anthony Towns ng Minnesota Timberwolves sa finals ng NBA Three-Point Shootout. Parehong nagtala sina Young at Towns ng 24 markers sa finals. Si Lillard ang naging unang back-to-back 3-point champion matapos si Jason Kapono noong 2007-2008. Tinalo naman ni McClung si Jaylen Brown ng Boston Celtics sa final round para muling angkinin ang NBA Slam Dunk crown. Sa three-man Skills Challenge, isang obstacle course dagdag ang passing at shooting drills, wagi sina Tyrese Haliburton, Bennedict Mathurin at Myles Turner ng Team Indiana Pacers. Samantala, ipinasok ni Stephen Curry ng Golden State Warriors ang huling apat niyang tira sa right corner para ungusan si Sabrina Ionescu ng New York Liberty, 29-26, sa isang three-point NBA-Women’s NBA Challenge."
1,"Pagsisinungaling sa kaso ng inarestong apat na Chinese MANILA, Philippines — Isang heneral at colonel ng Philippine National Police (PNP) ang makukulong ng 30 araw matapos silang patawan ng contempt ni House Deputy Majority Leader Erwin Tulfo dahilan umano sa pagsisinungaling kaugnay ng kaso ng unlawful arrest, arbitrary detention at robbery laban sa apat na Chinese nationals sa lungsod ng Parañaque noong Setyembre ng nakalipas na taon. Sa pagpapatuloy ng pagdinig ng House Committee on Public Order and Safety na pinamumunuan ni Sta Rosa, Laguna Rep. Dan Fernandez, nagmosyon si Tulfo para patawan ng contempt sina dating P/Brig. Gen. Roderick Mariano, dating Director ng PNP-Southern Police District (SPD) at P/Col. Chairle Cabradilla, dating Chief ng Comptroller ng SPD; pawang mga da­ting opisyal na superiors ng mga police officers na sangkot sa nasabing operasyon. “Gen. Mariano, I think you are a disgrace to the Philippine National Police (PNP), especially to the officers corps, especially to the high ranking officers of what you did. Obvious na obvious po na nagsisinungaling ka. Obvious na obvious po na pinagtatakpan ka. Obvious po na pinipili ng mga tao mo sa ilalim, ayaw ka ituro,” saad ni Tulfo sa kaniyang interpelasyon. “Parang binabastos na itong committee. Sir let us sight this people in contempt. Siguro nalulungkot itong anim na nakakulong sa baba, gusto siguro nilang magparty-party. I suggest isama na po ito mula kina Gen. Mariano at iba pang mga officers, para magkaroon sila ng party. Magparty sila roon hanggang ma-realize nila na nagsisinungaling sila,” ayon sa solon. Isinuhestiyon naman ni Paduano na makulong ang dalawang PNP offi­cers sa detention facility ng Kamara sa loob ng 30 araw habang iminungkahi rin ni Tulfo na ang anim na unang mga police officers na unang pinatawan ng contempt ay mapalawig pa ito ng 15 araw dahilan sa pagtanggi umanong aminin ang katotohanan sa kuwestiyonableng operasyon."
1,"MANILA, Philippines — Naka-heightened alert ang Kamara matapos makatanggap ng mga banta sa seguridad. Ayon kay House Secretary Gen. Reginald Velasco, sinabi nito na nakatanggap ng mga pagbabanta ang ilan sa mi­yembro ng Kamara. Bagama’t hindi na pinangalanan kung sino ang mga ito at kung ano ang banta na natanggap, kinumpirma ng opisyal na isa sa mga ito ay bantang pagpapasabog sa Batasang Pambansa. Kaya kagyat aniya siyang nakipag-usap sa House Sergeant at Arms, para maghigpit ng seguridad. Itinaas ang heightened alert noon pa aniyang Biyernes. Maliban sa dagdag na security personnel ay maghihigpit din aniya sila sa mga motorsiklo. Ngayon ay hanggang sa gate na lamang ang mga motor lalo na ang mga delivery. Bawal na rin ang mga motorsiklo na mag-park o tumambay sa tapat ng anumang gusali sa loob ng Batasan Complex. Isa kasi aniya sa napansin ng security ang paikut-ikot na motorsiklo sa bisinidad ng Kamara. Mananatili aniya ang heightened security status hanggang sa magdesisyon ang House leadership na humupa na ang banta. Maliban naman sa naturang banta ay mayroon din aniyang mga attempt sa cybersecurity ng Kamara. Magugunita na noong Nobyembre 2017 ay niyanig ng malakas na pagsabog ang harapan ng south wing na ikinasawi ng tatlo katao kabilang ang umano’y target na si Basilan Rep. Wahab Akbar habang pito pa ang nasugatan kabilang ang 2 Kongresista."
1,"MANILA, Philippines — Nakabantay at tutulong ang Philippine National Police Anti-Cybercrime Group (PNP-ACG) sa cyberspace ng bansa. Ito ang tiniyak ni PNP ACG Director, PMGen. Sydney Hernia kasunod ng impormasyon mula sa Department of Information and Communications Technology (DICT) na tinangkang i-hack ang mga website ng iba’t ibang ahensya ng Pamahalaan. Sinabi ni Hernia na malaking hamon na mapanagot ang mga nasa likod ng hacking. Nagsasagawa na aniya ng monitoring at imbestigasyon ang PNP-ACG sa ilang mga grupo na posibleng pag-atake ng mga gov’t agencies. Giit ni Hernia, mahalaga na mapigilan  ang ilang indibidwal  sa kanilang masamang gawain. Magugunitang sa ulat ng DICT, napigilan nito ang tangkang pag-atake ng China UNICOM na isang state owned Communications Group sa mga website ni Pangulong Ferdinand R. Marcos Jr, DOJ, OWWA maging ng mismong DICT."
1,"MANILA, Philippines — Tatlong tauhan ng Armed Forces of the Philippines (AFP) ang naaresto matapos makuhanan ng shabu sa isinagawang buy-bust operation sa Bamban, Tarlac kamakalawa ng gabi. Kinilala ang mga naaresto na sina Sergeant Roquero, Corporal Delmoral, at Corporal Feliciano na nakumpiskahan ng P340,000 halaga ng shabu. Lumilitaw  na isinailalim sa surveillance ng  Phi­lippine Drug Enforcement Agency (PDEA) at pulisya  ang natanggap nilang tip na may katransaksiyon ang mga  suspek. Sinabi ng PDEA Central Luzon na ikinasa ang buy-bust operation ang joint operatives mula sa PDEA Tarlac at Tarlac police bandang alas-9:00 ng gabi nitong Linggo sa Barangay Anupul. Ang tatlong mga suspek ay enlisted personnel ng Armed Forces of the Phi­lippines. Hindi naman tinukoy kung anong unit ng armed forces kabilang ang mga sundalong naaresto, ngunit sila ay may “inactive status” sa serbisyo at itinuturing na high-value targets. Nakumpiska ng mga tauhan ng PDEA ang transparent plastic sachet na naglalaman ng 50 gramo ng shabu at AFP-issued Rock Island caliber.45 pistol na kargado ng magazine at apat na bala."
1,"MANILA, Philippines — Pinasalamatan ni three-time Congressman at kasalukuyang Quezon City Councilor Alfred Vargas si Speaker Ferdinand Martin Romualdez sa naging 150% increase sa Cancer Assistance Fund (CAF) na magagamit ng mga may kanser at ng kanilang pamilya sa pagpapagamot. “This is a big blessing for cancer patients and survivors. Bilang pangunahing may-akda ng National Integrated Cancer Control Act o NICCA na nagtayo ng CAF, labis-labis ang pasasalamat natin sa pinasiglang implementasyon ng batas na ito dahil alam nating napakarami nating kababa­yan ang maliligtas nito,” pahayag ni Vargas. Kamakailan ay napabalitang naging P1.25 bilyon ang inilagak na budget sa CAF nitong taon, mula P500 milyon noong 2023. Ilang kongresista rin ang nagpahayag sa na­ging malaking papel ni Speaker Romualdez para lalo pang mapondohan ang cancer control program ng Department of Health (DOH). Ani Vargas, ang idinagdag na pondo sa CAF ay sumasalamin sa malasakit ng administrasyon ni Pangulong Ferdinand Marcos Jr. dahil isa sa leading causes of death ang cancer sa Pilipinas. Ayon sa memorandum circular ng DOH at Department of Bud­get and Management, maaaring gamitin ang CAF para sa gastusin ng cancer treatment at laboratory para sa walong cancer types: breast cancer, childhood cancers, gynecologic cancers, liver and digestive tract cancers, adult blood cancers, head and neck cancers, lung cancer, at thyroid cancer. Maaaring lumapit ang mga cancer patient sa mga accredited cancer access site tulad ng Philippine General Hospital, East Avenue Medical Center, National Kidney and Transplant Institute at iba pang regional at specialty hospitals na natalaga ng DOH para makapag-enroll sa programang ito."
1,"MANILA, Philippines — Para maobligang humarap sa pagdinig tungkol sa mga reklamo ng pang-aabuso ng ilang mga mi­yembro ng Kingdom of Jesus Christ (KOJC) kaya ipina-subpoena na ng Senado si Pastor Apollo Quiboloy. Nilagdaan kahapon ni Senate President Juan Miguel Zubiri ang subpoena ng Senate Committee on Women, Children, Fa­mily Relations and Gender Equality. Matatandaang sa dalawang nakaraang pagdinig ng komite ay hindi duma­lo si Quiboloy at tanging abogado lamang nito ang pinaharap sa Senado. Ayon kay Senator Risa Hontiveros, kailangang si Quiboloy mismo ang humarap sa imbestigasyon ng komite para sagutin nito ang mga personal na alegasyon tulad ng human-trafficking, sexual exploitation at iba pang pang-aabuso mula sa mga kamay ng pastor. Nag-isyu na rin kahapon ng subpoena ang panel ng Kamara laban kay Quiboloy para dumalo sa pagdinig kaugnay ng paglabag sa prangkisa ng Sonshine Media Network International (SMNI). Ito’y kaugnay ng patuloy na pang-iisnab ni Quiboloy na dumalo sa pagdinig ng House Committee on Legislative Franchises kaugnay ng isyu sa paglabag sa prangkisa ng SMNI. Si Quiboloy, nahaharap din sa kasong sex trafficking sa Estados Unidos ang itinuturong hono­rary Chairman ng SMNI na nago-operate umano sa ilalim ng Swara Sug Media Corporation. Si Quiboloy ay pinadadalo sa itinakdang pagdinig ng komite sa dara­ting na Marso 12, 2024 dakong ala-1 ng hapon sa Conferences 7 & 8 sa Ramon Mitra Building ng Batasang Pambansa. Nangangahulugan ang contempt na makakalaboso sa detention facility ng Kamara si Quiboloy kapag nabigo itong dumalo sa pagdinig na depende pa kung ilang araw ang itatagal base sa magiging mosyon na aaprubahan ng mga mambabatas na mi­yembro ng panel."
1,"NAPAKASAMA na ng ginagawa ng China sa West Philippine Sea particular na sa Bajo de Masinloc kung saan ginagamitan na ito ng cyanide para maitaboy ang mga Pilipinong mangingisda. Ayon kay Nazario Briguera, spokesman ng Bureau of Fisheries and Aquatic Resources (BFAR) ang paggamit ng cyanide ay nakasisisira sa coral reefs na tirahan ng mga isda. Hindi lamang pambu-bully ang ginagawa ng China kundi malawakang paglason na nakakaapekto sa lahat ng yamandagat. Sabi ng BFAR, dahil sa paggamit ng cyanide, milyun-milyong piso ang damage sa corals. Ayon pa sa BFAR, bukod sa China, gumagamit din ng cyanide ang Vietnam. Ang Bajo de Masinloc ay 220 kilometers ang layo sa Zambales. Sa shoal na ito pinakamaraming nahu­huling isda at isa sa pinagkukunan ng ikinabubuhay ng mga mangingisdang Pilipino. Kung totoo ang sinasabing paggamit ng cyanide, saan pang lugar mangingisda ang mga Pinoy. Lahat nang pinagkakakitaan nila ay inaangkin ng China. Noong Biyernes, sinabi ni National Security Adviser Eduardo Año na magsisimula nang ­magpatrulya ang Philippine Coast Guard (PCG) at BFAR sa paligid ng Bajo de Masinloc upang mabantayan ang shoal at pati na rin ang mga mangingisdang Pinoy na ­maraming ulit nang nakaranas nang pambu-bully sa China Coast Guard. Ayon kay Año, nanggaling ang direktiba kay President Ferdinand Marcos Jr. Sinabi pa ni Año na sisiguruhin nila na mabibigyan ng proteksiyon ang mga Pilipinong mangingisda. Noong nakaraang Enero, limang miyembro ng China Coast Guards (CCG) ang nang-harassed sa mga mangingisdang Pilipino habang kumukuha ng mga kabibi sa Bajo de Masinloc. Na-videohan ng mga mangingisda ang pangha-harass ng CCG members. Hinarang ng CCG na nakasakay sa rubber boat ang mga mangingisda. Hinawakan ng mga ito ang bangka ng mga Pinoy fishermen para hindi makaalis. Ayon sa mga mangingisdang Pinoys, nilapitan sila ng CCG nang makitang kumukuha ng mga kabibi. Nang makita ng mga CCG ang mga nakuha nilang kabibi, inutusan umano sila ng mga ito na ibalik ang mga iyon sa dagat. Hindi ito ang unang pagkakataon na hinarass ang mga mangigingisda sa Bajo de Masinloc. Noong Dis­yembre 2023, hinarang ang mga mangingisdang Pinoys ng mga Chinese militia at saka itinaboy. Dahil sa ginawa ng mga Chinese militia, walang naiuwing huli ang mga mangingisda kaya nagutom ang kanilang pamilya. Simulan na ang pagpapatrulya ng PCG at BFAR sa Bajo de Masinloc. Magpakita na ng ngipin ang Pilipinas sa China, lalo’t nilalason na nila ang pag-aari ng bansa. Magkaisa ang mga Pilipino para labanan ang China."
1,"MANILA, Philippines — Papalo ngayong araw ang Philippine National Volleyball Federation (PNVF) Champions League tampok ang matiti­kas na tropang maghahatawan sa Rizal Memorial Co­liseum sa Maynila. Nakatakda ang salpukan ng Philippine Army at Petro Gazz sa alas-3:30 ng hapon kasunod ang Cignal at Chery Tiggo sa alas-6 ng gabi sa unang event ng PNVF na pinamumunuan ni PNVF president Ramon “Tats” Suzara. Ito ang unang pagkaka­taon na masisilayan ang Lady Troopers matapos lumiban sa Premier Volleyball League (PVL) no­ong nakaraang taon. Papalo para sa Army si­na Joveyln Gonzaga, Ho­­ney Royse Tubino at Ma­ry Jean Balse. Ipaparada naman ng Chery Tiggo si veteran middle blocker Aby Maraño na siyang magsisilbing team captain. Hahataw naman si li­be­ro Dawn Macandili para sa Cignal HD."
1,"BANGKOK, Thailand - Muling nagpasik­lab si Mikhael Jasper ‘Mi­kee’ Mojdeh matapos sumisid ng gintong medalya sa 2024 Asian Open School Invitational (AOSI) Aqua­tics Championships sa Assumption University Aquatic Center (ABAC) sa Suvarnabhumi Campus dito. Naglista ang Imma­cu­late Heart of Mary College-Parañaque standout ng matikas na isang mi­nuto at 24.34 segundo upang masiguro ang unang puwesto sa boys’ 8-year 100m backstroke event. Nilunod ni Mojdeh si­na Anand Chinziong ng Mongolia na nagkasya sa pilak tangan ang malayong 1:36.08 at Nittipong Kongkyot ng host Thailand na nagsumite ng 1:37.06 para sa tanso. “It is my first gold me­dal in international tournament and I am happy to win it in a strong field like this,” wika ni Mojdeh. Sinikwat ni Mojdeh ang kanyang ikalawang  ginto sa 50m backstroke sa isinumite niyang 37:70 tiyem­po. May limang medalya na si Mojdeh. Humirit din si Mojdeh ng pilak sa 50m freestyle at tanso sa 50m breaststroke at bahagi ito ng nakatanso sa 4x50m medley relay."
1,"INDIANAPOLIS - Hu­makot si Domantas Sa­bonis ng 26 points at 12 rebounds para sirain ang single-season franchise record ni Oscar Robertson sa kanyang ika-30 sunod na double-double sa 133-122 panalo ng Sacramento Kings sa Indiana Pacers. Inilista ni Robertson ang 29-game double-double streak mula noong Dis­yembre 6, 1961 hanggang Enero 30, 1962. Nagdagdag si guard De’Aaron Fox ng 25 points at 6 steals para sa Kings (28-19), habang may 23 points, 6 assists at 5 rebounds si Malik Monk. Pinamunuan ni Bennedict Mathurin ang Pa­cers (27-23) sa kanyang 31 points at kumolekta si Pascal Siakam ng 22 points at 6 rebounds. Nagposte ang Sacramento ng 18-point lead sa third quarter na naputol ng Indiana sa 88-99 papasok sa fourth quarter. Ngunit hindi na sila mu­ling nakalapit. Sa Detroit, umiskor si Russell Westbrook ng 23 points para maging ika-25 player sa NBA history na nagposte ng 25,000 points sa 136-125 panalo ng Los Angeles Clippers (32-15) sa Pistons (6-42). Sa Atlanta, humataw si Trae Young ng 32 points at 15 assists sa 129-120 pagdagit ng Hawks (21-27) sa Phoenix Suns (28-24). Sa Houston, nagtala si rookie Cam Whitmore ngseason-high 25 at kumo­lekta si Alperen Sengun ng 24 points, 13 rebounds at 8 assists sa 135-106 paggupo ng Rockets (23-25) sa To­ronto Raptors (17-31). Sa Washington, kumana si Jimmy Butler ng 24 points, habang humakot si Bam Ade­bayo ng 20 points at 14 rebounds sa 110-102 pagsunog ng Mia­mi Heat (26-23) sa Wi­zards (9-39)."
